N,P,K,temperature,humidity,ph,rainfall,crop,yield
113,64,90,24.036633212462885,40.13473083391963,7.01454218627881,318.3819857022362,maize,3104.56
66,12,48,34.442009406872316,58.7201256663007,5.0871228865431695,1900.8356361498447,wheat,3475.39
118,87,45,33.47003458170474,62.914142349157025,8.380657858096344,1314.4095512333122,groundnut,4664.23
74,47,141,37.32411479262068,54.75753293706995,7.418425148335455,1516.221460875031,mango,3610.34
71,10,38,26.198591005192583,58.5982948577547,5.5008284287135325,1417.8500667557778,banana,3376.85
32,47,60,28.261829679944807,60.56527237460328,7.3966796322991035,1401.9499721377651,tomato,3429.49
133,94,23,25.394357839539353,80.01338300407126,6.800101825046557,231.06977389503217,mango,4317.22
143,38,78,36.25942298249264,36.8407233750474,4.936755985614059,1145.668303612724,banana,4102.49
125,14,66,20.742557884053358,79.98178036536075,5.212785707152504,1679.0784115259614,chickpea,4747.77
139,83,21,20.99272695606112,74.76077464917488,4.665232567685859,280.13393254087987,groundnut,3601.1
82,30,26,24.315127589426993,78.20795261596066,7.736952286698724,1921.0982309988872,banana,4160.42
38,80,39,20.75857080255878,77.74044508189598,6.70681901038094,963.4874294107805,groundnut,3656.91
111,76,97,29.02517091037302,60.58846802711594,5.766994594600847,721.8118856924682,maize,4672.36
77,56,108,18.362252662387558,43.741011996458504,5.005379608112801,1157.2784509554972,mango,3419.41
109,93,32,23.00465548510138,64.88087877961726,6.436183503841517,1642.1855381174653,mango,5115.34
136,92,138,37.83611746188975,92.26883348459148,6.601045386871755,1054.5591111835477,wheat,5076.28
81,44,88,25.2306370047949,68.25416929056864,7.307794003922021,1361.1902178555054,mango,3906.85
42,77,41,33.70584291233773,30.718064438830545,8.379748841788366,1099.845898160348,maize,2551.19
146,78,18,17.83655479266435,33.88120881696539,6.239782121629499,1336.2900619540865,wheat,4651.34
148,10,24,21.189112703544616,94.5361231842309,6.124136826377477,448.45564735394584,groundnut,3860.63
77,77,36,35.183640530009214,34.676513350563624,5.97972001836049,269.59409512057994,cotton,3463.94
141,21,118,34.07482340724235,32.992935402918405,7.807695635867445,446.4225302553069,banana,3300.55
20,69,85,24.653897964845527,52.9465775083126,5.1252688855969515,714.5086603950717,rice,2763.93
53,36,74,38.859922550836856,93.00561821250687,5.875251614540358,656.0409124065923,groundnut,3994.15
115,65,118,37.76607539586364,50.71388499263627,7.399883219501564,1307.3156293891645,maize,4287.6
145,32,138,39.057518727806,56.64246850689259,4.562779741369786,1020.6009634416337,groundnut,4789.94
137,34,19,25.697867254694636,71.21500897855677,5.657522894422779,269.86156584832463,rice,3940.6
67,30,56,19.936839592142075,31.56726955621586,7.065788651018839,262.758631370646,maize,2293.95
108,70,132,30.666465977283526,88.35463253874721,5.243808392003219,363.0584038171984,mango,4456.06
136,72,68,32.11932895697996,63.763796141038085,5.710842276497084,835.5460833215587,groundnut,4943.64
148,61,105,18.136044611263,60.342708890263765,6.444180297932917,211.129311734713,banana,4366.62
35,97,112,34.66207585739765,85.94723304343097,6.188094263878749,1089.1770777742527,chickpea,3906.29
88,34,133,15.451505493999013,91.94997830827137,4.924108759821515,849.2053957567449,mango,4199.26
41,64,95,27.068209686919584,57.522640057044256,8.25294128902253,1199.7943443934873,mango,3326.75
112,55,121,23.275406487372372,41.208670154059995,4.677170882328371,1497.4854105490415,cotton,3827.62
95,41,36,33.5075764974771,83.02110255013474,7.498971025691272,651.751067863738,chickpea,3587.7
105,64,27,22.8190181855454,56.21192737946167,4.78569108436463,482.75056573203744,sugarcane,3307.75
48,14,91,35.67017781952582,90.8104600682648,6.369183212100317,700.4964007340975,chickpea,3341.52
88,45,81,29.87383721952026,91.74343394901389,5.201645166621644,203.1737275134299,cotton,2924.26
66,58,63,34.847334044051806,37.46388706188902,5.064391185715701,416.0233199464053,tomato,3047.61
113,67,80,39.73351594599059,92.17600787663534,5.0035919061669,1551.494654635402,rice,4274.86
104,48,47,31.97895864358892,53.937571153932865,6.311146546781369,601.0523163205132,cotton,3902.58
58,89,146,39.6237579090411,72.00641364771738,6.56193963754917,1989.7393408472694,tomato,5165.28
119,94,44,15.720908173042634,32.25875531271299,5.0335379741713595,502.0967384566565,wheat,3157.98
52,70,91,23.45349971209521,87.77747781544912,8.417582921064959,1619.7890880178882,mango,4427.54
120,18,142,17.69633161405773,71.70382640741622,5.531063547448893,1469.080049285962,sugarcane,4565.18
42,15,13,21.55762328461099,71.83104035216724,6.335365358411133,779.8378570693537,cotton,3095.62
29,44,32,35.97219747814436,88.64145039853645,5.365078230407632,795.3304584187374,banana,3253.19
88,48,57,15.808081633152257,63.042566368977305,6.475690581798182,1214.3928457407883,sugarcane,3525.39
119,31,134,28.00457339330984,56.683581623565786,7.524066329860728,1734.273375468605,wheat,4370.44
53,50,64,29.178217688309324,86.29836889900056,6.584408057177981,895.1364994150359,maize,4138.15
115,14,77,29.028778666798903,78.25733327164089,5.6425954828722205,310.1237856531318,banana,3313.85
20,51,97,26.882426845581392,91.68341822271856,5.493586434935752,873.9545184241341,maize,3444.13
88,96,10,34.765074119243884,91.10792306518462,7.535737624908213,573.1628118369345,banana,3689.53
23,90,144,18.33857723763878,54.85120069641562,4.972952702905053,1890.5726307170314,sugarcane,3709.55
35,85,104,22.764425388769684,59.05410885919216,5.9798659776234775,1455.0938234767057,banana,3854.46
43,96,149,30.393151336129318,46.6390219964006,5.105930866615541,291.49879558402756,sugarcane,4089.44
99,89,115,32.273784156698895,72.9421127940069,5.531903317177928,727.3793670726916,rice,4653.32
21,76,142,25.103710794426405,53.695228055777626,5.110732929939809,290.3887368574525,maize,2727.65
147,39,117,36.88428158318083,81.09654202949862,8.047090034169706,1694.0300066746147,groundnut,5145.55
103,66,51,25.387334917397858,37.900799447509186,7.427616796052128,1831.3335234328895,wheat,3616.71
143,95,111,25.06940335870833,37.56618532577348,6.7437089841770455,402.10329051033386,banana,3894.74
52,82,133,15.905181537184625,43.2895997922608,5.397700889982133,992.5220828156531,sugarcane,3759.55
120,38,149,28.778533404868348,35.47899224843188,6.540907308796779,1877.3899073055666,wheat,4990.83
31,46,112,32.717020962797626,70.30205449908526,6.58333282579029,461.381036086407,tomato,3689.52
86,96,83,17.8609540879212,39.57792979108801,6.861614902615624,725.4264631813668,chickpea,4031.13
84,22,117,22.63581915219677,40.39758963539752,4.740340628890926,747.6943703107805,banana,3284.79
93,41,131,34.53142384457131,30.92483454239579,8.391607884786826,254.1049619635973,cotton,3149.89
62,55,26,24.147985885339388,80.83585095053465,6.361755882401292,265.2918224419832,mango,3392.61
63,32,80,21.040061551000996,82.79924360252627,8.206127096396413,1915.0270887492431,groundnut,3576.81
48,54,71,31.805016589127806,40.53145706368858,4.539232458855905,1227.9666961752573,rice,2884.7
31,26,50,19.91896944179139,78.06908822736959,5.490233582541236,751.9669785715122,sugarcane,2480.67
114,94,128,37.39132298957942,58.18043300522837,4.915982281253342,881.6143892718521,sugarcane,4387.75
65,75,54,17.639959900653523,45.57366739275044,7.5784647094190865,1486.7172719210437,chickpea,3469.9
149,15,67,32.66374505707067,70.38999952479888,5.780500198378845,859.7309663983167,chickpea,4031.09
54,27,135,27.488717532159377,41.60146483256051,7.861970033662988,609.9687255679189,groundnut,2863.74
100,31,53,36.74823905992484,79.1974344974473,7.829541462863428,383.30721487963893,banana,3560.44
109,42,24,18.154877275655913,33.09498979208586,7.17117917122628,1512.0794210924669,maize,4131.01
27,39,87,31.947372962402195,92.34351064031443,7.163127214175908,525.0170300154045,chickpea,3243.96
112,90,79,29.301365979534538,34.67189149106059,7.30063876829254,325.36688586733567,tomato,3676.33
109,41,110,27.00225355600116,67.66414725116483,7.195055338519098,968.5180018936586,chickpea,4374.04
134,51,12,27.28518158581671,88.6426288579546,6.047633430737396,271.2277312604368,cotton,4063.26
124,87,95,33.049424044963274,30.77379047511027,7.231310578274184,1936.9965050171961,tomato,4876.32
77,19,83,38.44354137337055,62.40343996428871,8.089627876769434,1329.1273416347117,maize,3534.21
133,45,60,17.281291477976204,52.75045268019419,5.830293967506495,474.85425880380944,cotton,4438.2
94,43,76,15.487566190263006,67.72159236676409,8.279556104859815,510.41735560722947,cotton,3547.13
139,82,85,35.14261981203009,44.654730137947816,4.554326351595079,1225.6912644911217,groundnut,4348.14
40,37,102,17.704234688768985,34.21844912006211,5.896330153060949,841.8183632080285,chickpea,2725.38
120,20,16,39.66741990201059,70.68564739516594,5.02839360691496,1593.6801395378845,wheat,4233.38
118,87,22,30.48370622397093,57.09520056707116,5.006479316180094,1182.45167411405,tomato,3804.21
55,48,129,31.271659881353518,70.46156001590492,7.761717976046273,980.0009759448943,rice,4101.46
115,56,75,19.972292573450435,43.685044544459785,8.173473259000492,1933.364446517489,wheat,3780.51
56,28,13,21.007807757416863,52.01818209197632,7.611033016931943,903.3123011774402,mango,3134.07
31,24,147,31.483757577481253,66.50929030869966,8.40646287597024,921.0996628352184,rice,3377.84
132,37,97,37.74317094835492,68.55233059110728,5.365315880665083,1398.3903579094203,banana,4447.65
32,33,26,39.559763862939164,54.20046250532724,5.063199648838761,1657.0614514199028,maize,2707.96
42,81,61,19.95077366577734,48.20345836507617,6.582815128158455,1327.1869835453815,groundnut,3959.85
118,18,143,18.352990567744754,47.79054091675873,7.816150458970472,1457.4983996979713,wheat,4824.08
124,56,78,16.410033944019762,41.3554578423584,4.659356363352239,871.2768234199001,chickpea,3715.02
49,42,146,36.7074254540332,51.15132255142316,8.482262643999528,1063.0943056608676,maize,3573.85
36,71,30,22.367871171411718,42.9636219058593,6.908983716821291,554.663155642334,cotton,3089.47
132,28,33,15.045300846731292,71.19800140494641,8.41576724872551,1424.4436832573424,tomato,4290.72
81,76,13,20.595452151410722,66.98935488573582,5.960326532935108,598.6134927680771,mango,3549.54
103,83,12,23.511027002485463,54.868273538609806,6.3320952821343575,202.26223170886013,groundnut,3467.68
131,49,77,39.77465423741713,51.178951295930645,7.509445769589568,1880.771815652152,cotton,4733.16
105,56,110,28.08853984642704,45.44492301265176,7.670801802245275,750.8274341861969,maize,3286.53
38,74,63,20.117848689877533,64.80479008235719,5.432132213400961,553.9376764388041,tomato,3530.06
119,38,44,23.370458617836277,89.72867968246973,8.21920434523089,682.6641157383966,mango,3420.71
95,59,65,23.25769218892196,74.57069834028091,7.969692487338914,794.8058557135656,cotton,3608.11
28,22,117,15.493143661579387,78.38695641231187,4.572821212412794,1054.1835676067126,mango,3017.69
47,10,49,18.379576354285753,84.2345611376665,5.014272423420732,324.8330078334739,maize,2371.3
147,43,77,32.37991149258028,52.85627326696017,6.48438842562827,294.81168116981155,chickpea,3828.15
71,57,55,18.006274664268368,34.0869258374417,6.343822056452731,727.2393779685307,sugarcane,3686.91
102,86,87,20.76835691515297,70.46632221590687,7.333563420139342,732.3790361547725,banana,4831.73
130,57,15,23.768432460107718,42.26369892982212,4.858845504212136,411.76321006562307,banana,3937.9
136,58,26,33.943373612557345,66.9878372497183,7.079421226788506,928.6248697769616,cotton,4523.93
88,73,108,29.560024121698497,78.06816515520921,6.96547972453833,711.2516027650081,cotton,4985.85
118,70,90,32.22499962471421,80.93648963960938,5.434478393912178,246.8999950311262,banana,4119.1
44,38,11,29.175308135504306,49.619542816088504,6.669575857073598,1794.2974047579994,wheat,3146.22
142,48,86,32.08981063054672,63.308160117005485,5.388828827983928,1794.8342324784628,chickpea,4885.2
72,97,75,15.071053841599312,70.3627312580175,5.087692108402425,576.5280552442532,banana,4223.76
76,35,61,38.27245360928573,83.26624691054042,6.7925397386162825,493.1700106958262,banana,3708.17
58,26,101,17.773005771870164,79.49026323182159,8.40989711320228,1185.1269758245671,tomato,4028.22
128,80,31,25.15622739942262,94.21839586352907,5.44773339668698,1335.3563053665755,cotton,4802.62
61,22,120,34.27595925612137,30.525503974450707,5.921344597420608,1923.576603404731,mango,3238.67
141,78,116,25.880767950235597,58.436813656103645,5.5262929039601865,879.2272219516626,tomato,4571.95
94,35,76,38.6710637916879,46.64289161444831,5.5658392865859785,1312.7606171562052,cotton,4078.1
95,58,149,26.689723712469167,37.793070164416775,6.116768536746722,1780.7258824477572,banana,4411.42
28,76,78,36.873485140066784,89.248496330867,7.3074220426024805,1009.91681440553,groundnut,3638.94
93,16,93,35.27070283405678,94.8675342962196,4.655218096123781,420.2223520831869,sugarcane,3665.1
26,67,112,39.524657569967076,41.73875351380704,8.32849678274224,879.4051144939536,cotton,3533.27
46,58,48,38.163694518774385,32.498170532088636,4.6851195179569896,445.8204680659407,sugarcane,2795.5
141,62,22,37.45309586782197,47.878539099232526,8.02501272777824,229.95103556351052,rice,3868.0
24,74,50,33.290108512986706,84.26602467431572,8.077512395047997,1552.7955014282472,chickpea,3559.82
48,71,66,24.174953681705517,49.10285540795559,6.597956750366093,629.1626608916399,banana,3015.64
102,26,21,17.65313546412256,33.6985962323454,5.04798731447587,203.61268251015326,mango,2830.77
128,52,22,32.21612630660975,33.41199195694694,6.760583882227776,1770.378243563261,wheat,4894.94
84,34,129,39.46635203344913,57.782482154013366,7.014528639611399,998.8199092836306,mango,4079.03
105,12,106,33.165110933296724,90.56867199900529,7.931035831228446,629.9477833398054,tomato,3726.58
90,88,66,38.21823423193339,48.584828706576076,6.703581503078279,673.0219502397547,sugarcane,3780.24
64,38,49,35.10761782388792,57.765249245567844,6.142837583613353,632.9682079490905,tomato,3583.15
55,41,127,19.077866877916968,36.625697349869554,7.853164775416456,550.2010901406895,groundnut,2901.63
89,35,89,21.23009426478218,62.08223156248377,8.423807189410475,1714.2072042337336,rice,3922.11
38,25,137,23.54664004405876,75.27555917857076,7.080412820631733,506.5969418657652,mango,2917.4
127,34,44,19.2065111084501,47.62477347651927,7.997548149211238,1211.3384309829175,mango,3789.9
110,63,12,29.54128331682517,49.28623505436451,6.894940451316257,339.1764404099372,groundnut,3629.11
109,37,129,39.38626310337378,84.72837665140763,7.259151965641223,1909.1384771214805,banana,4848.03
38,82,14,34.03647083590397,30.67364195256651,7.252668470195675,1285.9650280026592,cotton,3026.21
58,65,20,25.584668726686544,71.37059605575631,7.319147947361062,1825.674520164128,sugarcane,3473.79
145,74,135,15.112612024507216,55.6025012712051,5.7840537757145345,916.1800030558913,sugarcane,4746.61
145,95,80,22.83190027845447,49.394733381495485,6.802645585086849,1659.2097021723405,chickpea,5817.81
77,89,126,28.168982192305382,72.743599095852,6.876542335895182,1736.5780630087602,chickpea,4765.05
80,50,147,23.106271846299265,84.25345391633084,5.760286506852928,1465.3087241216058,chickpea,4668.11
146,60,115,17.77587307559649,66.29548756136379,5.899409470814655,367.3054396166714,sugarcane,4322.89
124,80,125,26.069123921547366,32.02115042629864,7.5489870600668585,228.94415553063075,cotton,4045.85
20,87,76,21.331320424142906,59.991077403662445,6.830895362468997,503.40740970119924,banana,3036.79
111,38,40,37.730809411537535,60.07939615810825,5.096844591852674,412.5741625400212,rice,3762.69
132,92,84,17.543863212525395,65.3469021622995,7.850547954731489,1505.2477955597187,rice,5259.35
75,28,80,16.228815718117758,73.6123285678309,8.03245714829728,1202.6122772408169,groundnut,3979.09
136,75,75,15.132854228871551,31.25569622973213,6.364564591831257,1146.7115561820906,maize,4496.69
77,50,79,23.201742112141446,62.630820585983784,5.335629728091708,655.161140590653,wheat,4110.19
63,54,50,31.509670955022216,68.2400050097384,8.29042598161962,478.29356612667493,cotton,3332.12
80,24,29,33.26034382204482,52.31797011704337,8.029078258078306,571.7863455840127,maize,2447.85
66,12,149,26.331542084543077,73.44373972837815,5.477526985367354,920.4986133460642,tomato,4137.06
99,20,48,32.10821626138167,44.83155161339612,4.88237494521079,1532.2577721697153,chickpea,3558.07
137,62,54,23.997850905384084,50.629201649384356,6.262614430196427,658.1299097656458,tomato,4551.29
39,55,148,31.69515549966542,92.5790975825812,7.205587945974958,1457.5034022656962,rice,3880.86
